MyDate	GroupLib	Libelle	Debit	Credit	Category	Weekly	Monthly	Yearly
2016-09-26 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN23/09	7	0	NULL	NULL	NULL	NULL
2016-09-26 00:00:00	PAIEMENTPARCARTE	BOUTIQUECHAUSEYGRANVILLE24/09	41	0	NULL	NULL	NULL	NULL
2016-09-26 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN23/09	10	0	NULL	NULL	NULL	NULL
2016-09-21 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN20/09	7	0	NULL	NULL	NULL	NULL
2016-09-21 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN20/09	3	0	NULL	NULL	NULL	NULL
2016-09-21 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN20/0912H14	80	0	NULL	NULL	NULL	NULL
2016-09-20 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN19/09	7	0	NULL	NULL	NULL	NULL
2016-09-20 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN19/09	14	0	NULL	NULL	NULL	NULL
2016-09-20 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN19/09	5	0	NULL	NULL	NULL	NULL
2016-09-19 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN18/09	17	0	NULL	NULL	NULL	NULL
2016-09-19 00:00:00	PAIEMENTPARCARTE	VIVECODINAN18/09	9	0	NULL	NULL	NULL	NULL
2016-09-19 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN16/09	16	0	NULL	NULL	NULL	NULL
2016-09-19 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL16/09	10	0	NULL	NULL	NULL	NULL
2016-09-19 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN17/09	15	0	NULL	NULL	NULL	NULL
2016-09-16 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN15/09	7	0	NULL	NULL	NULL	NULL
2016-09-16 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN15/09	5	0	NULL	NULL	NULL	NULL
2016-09-15 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN14/09	9	0	NULL	NULL	NULL	NULL
2016-09-14 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN13/09	18	0	NULL	NULL	NULL	NULL
2016-09-14 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN13/09	7	0	NULL	NULL	NULL	NULL
2016-09-14 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN13/09	17	0	NULL	NULL	NULL	NULL
2016-09-13 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN12/09	5	0	NULL	NULL	NULL	NULL
2016-09-13 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN12/09	5	0	NULL	NULL	NULL	NULL
2016-09-13 00:00:00	PAIEMENTPARCARTE	PORTPLAISANCEDINAN12/09	472	0	NULL	NULL	NULL	NULL
2016-09-13 00:00:00	PRELEVMNT	DEMENAGEMENTSGUIOMARD	49	0	NULL	NULL	NULL	NULL
2016-09-12 00:00:00	VIREMENTEMIS	BLOCAGEOPPOSITIONDOUANE	77	0	NULL	NULL	NULL	NULL
2016-09-12 00:00:00	PAIEMENTPARCARTE	SUPERU56PLOERMEL11/09	60	0	NULL	NULL	NULL	NULL
2016-09-12 00:00:00	PAIEMENTPARCARTE	DECATHLON0720TADEN09/09	17	0	NULL	NULL	NULL	NULL
2016-09-12 00:00:00	PAIEMENTPARCARTE	BOULANGERIEARMORIQDINAN09/09	1	0	NULL	NULL	NULL	NULL
2016-09-12 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN09/09	18	0	NULL	NULL	NULL	NULL
2016-09-10 00:00:00	RETRAITAUDISTRIBUTEUR	DABPONT-AVEN10/0914H21	100	0	NULL	NULL	NULL	NULL
2016-09-09 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN08/09	23	0	NULL	NULL	NULL	NULL
2016-09-09 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN08/09	7	0	NULL	NULL	NULL	NULL
2016-09-09 00:00:00	PAIEMENTPARCARTE	BOULANGERIEARMORIQDINAN08/09	1	0	NULL	NULL	NULL	NULL
2016-09-09 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	509	0	NULL	NULL	NULL	NULL
2016-09-08 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN07/09	9	0	NULL	NULL	NULL	NULL
2016-09-08 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN07/09	17	0	NULL	NULL	NULL	NULL
2016-09-07 00:00:00	PAIEMENTPARCARTE	DECATHLON0720TADEN06/09	49	0	NULL	NULL	NULL	NULL
2016-09-07 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN06/09	7	0	NULL	NULL	NULL	NULL
2016-09-07 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN06/09	15	0	NULL	NULL	NULL	NULL
2016-09-07 00:00:00	PAIEMENTPARCARTE	TABACPRESSELOTODINAN06/09	14	0	NULL	NULL	NULL	NULL
2016-09-07 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN06/09	5	0	NULL	NULL	NULL	NULL
2016-09-06 00:00:00	PAIEMENTPARCARTE	SFRONESHOTMOBSVIPUTEAUX03/09	39	0	NULL	NULL	NULL	NULL
2016-09-06 00:00:00	PAIEMENTPARCARTE	LE40BOULEVARDQUEVERT05/09	7	0	NULL	NULL	NULL	NULL
2016-09-06 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL05/09	7	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	PAIEMENTPARCARTE	TIRNANOGBREST03/09	11	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYBREST03/09	7	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	PAIEMENTPARCARTE	LECAPHORNBREST03/09	14	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	PAIEMENTPARCARTE	MCLGDINAN03/09	7	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	PAIEMENTPARCARTE	VIVECODINAN04/09	11	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN02/09	8	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN02/09	7	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	PAIEMENTPARCARTE	CHEZJINGBREST03/09	22	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	PAIEMENTPARCARTE	HOTELDELAGAREBREST03/09	67	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	PAIEMENTPARCARTE	DECATHLON0720TADEN03/09	63	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN02/09	17	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	PAIEMENTPARCARTE	SOMOBADACTADEN03/09	59	0	NULL	NULL	NULL	NULL
2016-09-05 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2016-09-02 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN01/09	8	0	NULL	NULL	NULL	NULL
2016-09-01 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN31/08	7	0	NULL	NULL	NULL	NULL
2016-08-31 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN30/08	7	0	NULL	NULL	NULL	NULL
2016-08-30 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN29/08	14	0	NULL	NULL	NULL	NULL
2016-08-30 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN29/08	4	0	NULL	NULL	NULL	NULL
2016-08-30 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN27/0819H14	80	0	NULL	NULL	NULL	NULL
2016-08-29 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC62380931150001	0	1937	NULL	NULL	NULL	NULL
2016-08-29 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN28/08	11	0	NULL	NULL	NULL	NULL
2016-08-29 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN27/08	16	0	NULL	NULL	NULL	NULL
2016-08-29 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN26/08	14	0	NULL	NULL	NULL	NULL
2016-08-29 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL26/08	16	0	NULL	NULL	NULL	NULL
2016-08-29 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN27/08	19	0	NULL	NULL	NULL	NULL
2016-08-26 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN25/08	8	0	NULL	NULL	NULL	NULL
2016-08-26 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN25/08	5	0	NULL	NULL	NULL	NULL
2016-08-26 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN25/08	3	0	NULL	NULL	NULL	NULL
2016-08-25 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN24/08	11	0	NULL	NULL	NULL	NULL
2016-08-24 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN23/08	16	0	NULL	NULL	NULL	NULL
2016-08-24 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL23/08	7	0	NULL	NULL	NULL	NULL
2016-08-24 00:00:00	PAIEMENTPARCARTE	BOULANGERIEARMORIQDINAN23/08	1	0	NULL	NULL	NULL	NULL
2016-08-24 00:00:00	VIREMENTENVOTREFAVEUR	DEBLOCAGEAVISATIERSDETENTEUR	0	1670	NULL	NULL	NULL	NULL
2016-08-24 00:00:00	VIREMENTEMIS	ATDSIPBRESTIROISE	2199	0	NULL	NULL	NULL	NULL
2016-08-23 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN22/08	7	0	NULL	NULL	NULL	NULL
2016-08-22 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN21/08	12	0	NULL	NULL	NULL	NULL
2016-08-22 00:00:00	PAIEMENTPARCARTE	DECATHLON0720TADEN20/08	52	0	NULL	NULL	NULL	NULL
2016-08-22 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN20/08	9	0	NULL	NULL	NULL	NULL
2016-08-22 00:00:00	PAIEMENTPARCARTE	MCLGDINAN20/08	5	0	NULL	NULL	NULL	NULL
2016-08-22 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN19/08	15	0	NULL	NULL	NULL	NULL
2016-08-22 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN19/08	10	0	NULL	NULL	NULL	NULL
2016-08-22 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN19/08	6	0	NULL	NULL	NULL	NULL
2016-08-22 00:00:00	RETRAITAUDISTRIBUTEUR	DINANGARE21/0816H20	60	0	NULL	NULL	NULL	NULL
2016-08-19 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL18/08	8	0	NULL	NULL	NULL	NULL
2016-08-18 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN17/08	1	0	NULL	NULL	NULL	NULL
2016-08-18 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL17/08	7	0	NULL	NULL	NULL	NULL
2016-08-17 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN16/08	14	0	NULL	NULL	NULL	NULL
2016-08-17 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN16/08	7	0	NULL	NULL	NULL	NULL
2016-08-16 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN12/08	10	0	NULL	NULL	NULL	NULL
2016-08-16 00:00:00	PAIEMENTPARCARTE	MCLGDINAN12/08	2	0	NULL	NULL	NULL	NULL
2016-08-16 00:00:00	PAIEMENTPARCARTE	TABACPRESSELOTODINAN12/08	14	0	NULL	NULL	NULL	NULL
2016-08-16 00:00:00	PAIEMENTPARCARTE	FNACDIRECTIVRYSURSEINE12/08	50	0	NULL	NULL	NULL	NULL
2016-08-16 00:00:00	PAIEMENTPARCARTE	SOMOBADACTADEN12/08	58	0	NULL	NULL	NULL	NULL
2016-08-16 00:00:00	PAIEMENTPARCARTE	CHEZJINGBREST14/08	5	0	NULL	NULL	NULL	NULL
2016-08-16 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN13/08	22	0	NULL	NULL	NULL	NULL
2016-08-16 00:00:00	PAIEMENTPARCARTE	LEONVOLLESNEVEN14/08	9	0	NULL	NULL	NULL	NULL
2016-08-16 00:00:00	PAIEMENTPARCARTE	HOTELDELAGAREBREST14/08	67	0	NULL	NULL	NULL	NULL
2016-08-16 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN15/08	7	0	NULL	NULL	NULL	NULL
2016-08-16 00:00:00	RETRAITAUDISTRIBUTEUR	DINANINTERMARCH12/0817H11	60	0	NULL	NULL	NULL	NULL
2016-08-12 00:00:00	PAIEMENTPARCARTE	COIFF&COTADEN11/08	16	0	NULL	NULL	NULL	NULL
2016-08-12 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN11/08	8	0	NULL	NULL	NULL	NULL
2016-08-12 00:00:00	PAIEMENTPARCARTE	BOULANGERIEARMORIQDINAN11/08	1	0	NULL	NULL	NULL	NULL
2016-08-12 00:00:00	PAIEMENTPARCARTE	LE40BOULEVARDQUEVERT11/08	6	0	NULL	NULL	NULL	NULL
2016-08-11 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN10/08	6	0	NULL	NULL	NULL	NULL
2016-08-11 00:00:00	PAIEMENTPARCARTE	MCLGDINAN10/08	20	0	NULL	NULL	NULL	NULL
2016-08-11 00:00:00	PAIEMENTPARCARTE	MAGPRESSETADEN10/08	1	0	NULL	NULL	NULL	NULL
2016-08-11 00:00:00	PRELEVMNT	DEMENAGEMENTSGUIOMARD	49	0	NULL	NULL	NULL	NULL
2016-08-10 00:00:00	PAIEMENTPARCARTE	RELAISDUCOLOMBIERLANVAL09/08	15	0	NULL	NULL	NULL	NULL
2016-08-10 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN09/08	3	0	NULL	NULL	NULL	NULL
2016-08-10 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL09/08	6	0	NULL	NULL	NULL	NULL
2016-08-09 00:00:00	PAIEMENTPARCARTE	SFRONESHOTMOBSVIPUTEAUX05/08	40	0	NULL	NULL	NULL	NULL
2016-08-09 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	509	0	NULL	NULL	NULL	NULL
2016-08-08 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN07/08	34	0	NULL	NULL	NULL	NULL
2016-08-08 00:00:00	PAIEMENTPARCARTE	TABACO'SDINAN07/08	14	0	NULL	NULL	NULL	NULL
2016-08-08 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN06/08	31	0	NULL	NULL	NULL	NULL
2016-08-08 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN05/08	27	0	NULL	NULL	NULL	NULL
2016-08-08 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN06/08	15	0	NULL	NULL	NULL	NULL
2016-08-05 00:00:00	PAIEMENTPARCARTE	RELAISDUCOLOMBIERLANVAL04/08	24	0	NULL	NULL	NULL	NULL
2016-08-05 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL04/08	36	0	NULL	NULL	NULL	NULL
2016-08-04 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN03/08	6	0	NULL	NULL	NULL	NULL
2016-08-04 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN03/08	10	0	NULL	NULL	NULL	NULL
2016-08-04 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN03/08	3	0	NULL	NULL	NULL	NULL
2016-08-03 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN02/08	5	0	NULL	NULL	NULL	NULL
2016-08-03 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN02/08	15	0	NULL	NULL	NULL	NULL
2016-08-03 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN02/08	1	0	NULL	NULL	NULL	NULL
2016-08-03 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN02/08	17	0	NULL	NULL	NULL	NULL
2016-08-03 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2016-08-02 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN01/08	6	0	NULL	NULL	NULL	NULL
2016-08-01 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN31/07	24	0	NULL	NULL	NULL	NULL
2016-08-01 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL30/07	14	0	NULL	NULL	NULL	NULL
2016-08-01 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN29/07	4	0	NULL	NULL	NULL	NULL
2016-08-01 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN29/07	2	0	NULL	NULL	NULL	NULL
2016-08-01 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL29/07	10	0	NULL	NULL	NULL	NULL
2016-08-01 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN30/07	23	0	NULL	NULL	NULL	NULL
2016-08-01 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN29/07	38	0	NULL	NULL	NULL	NULL
2016-07-29 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN28/07	7	0	NULL	NULL	NULL	NULL
2016-07-29 00:00:00	PAIEMENTPARCARTE	MAGPRESSETADEN28/07	12	0	NULL	NULL	NULL	NULL
2016-07-29 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN28/07	3	0	NULL	NULL	NULL	NULL
2016-07-29 00:00:00	PRELEVEMENT	FraisIrreg.EtIncidents	90	0	NULL	NULL	NULL	NULL
2016-07-28 00:00:00	VIREMENTENVOTREFAVEUR	C.P.A.M.FINISTERE162090003022	0	15	NULL	NULL	NULL	NULL
2016-07-28 00:00:00	PAIEMENTPARCARTE	LEHAVANEDINAN27/07	14	0	NULL	NULL	NULL	NULL
2016-07-28 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN27/07	9	0	NULL	NULL	NULL	NULL
2016-07-27 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC62071052120001	0	1919	NULL	NULL	NULL	NULL
2016-07-27 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN26/07	7	0	NULL	NULL	NULL	NULL
2016-07-26 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN25/07	74	0	NULL	NULL	NULL	NULL
2016-07-26 00:00:00	PAIEMENTPARCARTE	LEZAGDINAN25/07	14	0	NULL	NULL	NULL	NULL
2016-07-25 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN23/07	13	0	NULL	NULL	NULL	NULL
2016-07-25 00:00:00	PAIEMENTPARCARTE	MCLGDINAN24/07	14	0	NULL	NULL	NULL	NULL
2016-07-25 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN22/07	19	0	NULL	NULL	NULL	NULL
2016-07-22 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL21/07	19	0	NULL	NULL	NULL	NULL
2016-07-22 00:00:00	PAIEMENTPARCARTE	MERCUREDINANPORTLANVALL20/07	3	0	NULL	NULL	NULL	NULL
2016-07-22 00:00:00	RETRAITAUDISTRIBUTEUR	DINANGARE20/0720H48	60	0	NULL	NULL	NULL	NULL
2016-07-21 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN20/07	8	0	NULL	NULL	NULL	NULL
2016-07-21 00:00:00	PAIEMENTPARCARTE	LEZAGDINAN20/07	26	0	NULL	NULL	NULL	NULL
2016-07-21 00:00:00	PAIEMENTPARCARTE	TABACO'SDINAN20/07	21	0	NULL	NULL	NULL	NULL
2016-07-20 00:00:00	RETRAITAUDISTRIBUTEUR	LESNEVEN219/0708H12	60	0	NULL	NULL	NULL	NULL
2016-07-19 00:00:00	PAIEMENTPARCARTE	MCLGDINAN18/07	8	0	NULL	NULL	NULL	NULL
2016-07-18 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN16/07	10	0	NULL	NULL	NULL	NULL
2016-07-18 00:00:00	PAIEMENTPARCARTE	SOMOBADACTADEN15/07	64	0	NULL	NULL	NULL	NULL
2016-07-18 00:00:00	PAIEMENTPARCARTE	CAFETERRASSESDINAN17/07	5	0	NULL	NULL	NULL	NULL
2016-07-18 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN16/07	11	0	NULL	NULL	NULL	NULL
2016-07-18 00:00:00	PAIEMENTPARCARTE	AUVIEUXSTSAUVEURDINAN18/07	11	0	NULL	NULL	NULL	NULL
2016-07-18 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN14/07	85	0	NULL	NULL	NULL	NULL
2016-07-18 00:00:00	PAIEMENTPARCARTE	BARDUMANOIRTADEN15/07	2	0	NULL	NULL	NULL	NULL
2016-07-18 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN15/07	17	0	NULL	NULL	NULL	NULL
2016-07-18 00:00:00	RETRAITAUDISTRIBUTEUR	DINANCENTRE215/0722H24	60	0	NULL	NULL	NULL	NULL
2016-07-15 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN13/07	10	0	NULL	NULL	NULL	NULL
2016-07-15 00:00:00	PRELEVMNT	DEMENAGEMENTSGUIOMARD	49	0	NULL	NULL	NULL	NULL
2016-07-12 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN11/07	24	0	NULL	NULL	NULL	NULL
2016-07-12 00:00:00	PAIEMENTPARCARTE	COIFF&COTADEN11/07	16	0	NULL	NULL	NULL	NULL
2016-07-12 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN11/07	15	0	NULL	NULL	NULL	NULL
2016-07-12 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN11/07	3	0	NULL	NULL	NULL	NULL
2016-07-12 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN11/07	17	0	NULL	NULL	NULL	NULL
2016-07-11 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN10/07	23	0	NULL	NULL	NULL	NULL
2016-07-11 00:00:00	PAIEMENTPARCARTE	VIVECODINAN10/07	17	0	NULL	NULL	NULL	NULL
2016-07-11 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN08/07	16	0	NULL	NULL	NULL	NULL
2016-07-11 00:00:00	PAIEMENTPARCARTE	LEZAGDINAN08/07	18	0	NULL	NULL	NULL	NULL
2016-07-11 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN08/07	2	0	NULL	NULL	NULL	NULL
2016-07-11 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL08/07	15	0	NULL	NULL	NULL	NULL
2016-07-11 00:00:00	PAIEMENTPARCARTE	BOULANGERIEARMORIQDINAN08/07	1	0	NULL	NULL	NULL	NULL
2016-07-11 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN09/07	18	0	NULL	NULL	NULL	NULL
2016-07-11 00:00:00	RETRAITAUDISTRIBUTEUR	DINANCENTRE210/0707H04	60	0	NULL	NULL	NULL	NULL
2016-07-08 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN07/07	33	0	NULL	NULL	NULL	NULL
2016-07-08 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN07/07	16	0	NULL	NULL	NULL	NULL
2016-07-08 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN07/07	7	0	NULL	NULL	NULL	NULL
2016-07-08 00:00:00	PAIEMENTPARCARTE	AUVIEUXSTSAUVEURDINAN07/07	9	0	NULL	NULL	NULL	NULL
2016-07-08 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	509	0	NULL	NULL	NULL	NULL
2016-07-07 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN06/07	8	0	NULL	NULL	NULL	NULL
2016-07-06 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN05/07	16	0	NULL	NULL	NULL	NULL
2016-07-06 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL05/07	7	0	NULL	NULL	NULL	NULL
2016-07-06 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL04/07	9	0	NULL	NULL	NULL	NULL
2016-07-05 00:00:00	PAIEMENTPARCARTE	SFRONESHOTMOBSVIPUTEAUX03/07	41	0	NULL	NULL	NULL	NULL
2016-07-05 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN04/07	7	0	NULL	NULL	NULL	NULL
2016-07-04 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN03/07	16	0	NULL	NULL	NULL	NULL
2016-07-04 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN02/07	69	0	NULL	NULL	NULL	NULL
2016-07-04 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL01/07	8	0	NULL	NULL	NULL	NULL
2016-07-04 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN01/07	7	0	NULL	NULL	NULL	NULL
2016-07-04 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2016-07-01 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN30/06	12	0	NULL	NULL	NULL	NULL
2016-06-30 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN29/06	14	0	NULL	NULL	NULL	NULL
2016-06-30 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN29/06	5	0	NULL	NULL	NULL	NULL
2016-06-30 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN29/06	6	0	NULL	NULL	NULL	NULL
2016-06-29 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN28/06	5	0	NULL	NULL	NULL	NULL
2016-06-29 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN28/06	1	0	NULL	NULL	NULL	NULL
2016-06-29 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL28/06	6	0	NULL	NULL	NULL	NULL
2016-06-28 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN27/06	10	0	NULL	NULL	NULL	NULL
2016-06-28 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN27/06	3	0	NULL	NULL	NULL	NULL
2016-06-28 00:00:00	PAIEMENTPARCARTE	LE1DELAPLACEDINAN27/06	25	0	NULL	NULL	NULL	NULL
2016-06-28 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL27/06	7	0	NULL	NULL	NULL	NULL
2016-06-28 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN27/06	15	0	NULL	NULL	NULL	NULL
2016-06-28 00:00:00	RETRAITAUDISTRIBUTEUR	DINANCENTRE227/0610H14	60	0	NULL	NULL	NULL	NULL
2016-06-28 00:00:00	COTISATION	CARTEGOLDDIPROMO	6	0	NULL	NULL	NULL	NULL
2016-06-27 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC61751702240001	0	2127	NULL	NULL	NULL	NULL
