Linear regression parameters:
0.0765549 0.329533
0.0870317 0.322992
-0.317148 -0.306977
-0.484139 -0.410025
0.273061 0.470158
-0.0736831 -0.300901
0.717446 0.417861
0.175526 0.18567
-0.54083 -0.67452
0.39841 0.235269
0.384583 0.212564
-0.485468 -0.626252
0.149095 0.169179
-0.114154 -0.0657071
-0.624166 -0.465214
0.449624 0.294014
0.106602 0.243308
-0.0903821 -0.0457655
-0.405749 -0.331077
-0.633898 -0.535828
-0.687611 -0.667684
-0.956178 -0.834121
